"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change","total_deaths_per_7_days","covid_deaths_per_7_days","expected_deaths_per_7_days","excess_deaths_per_7_days","non_covid_deaths_per_7_days","covid_deaths_per_100k_per_7_days","excess_deaths_per_100k_per_7_days"
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-01-01,2020-01-31,31,2020,"1",3233530,2800,0,3263.21400976103,-463.214009761031,2800,0,-14.325335152636,-0.141950239357716,632.258064516129,0,736.854776397652,-104.596711881523,632.258064516129,0,-3.23475309898232
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-02-01,2020-02-29,29,2020,"2",3233530,3203,0,3347.8159860898,-144.815986089804,3203,0,-4.47857252259308,-0.0432568536298038,773.137931034483,0,808.093513883746,-34.955582849263,773.137931034483,0,-1.08103474683281
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-03-01,2020-03-31,31,2020,"3",3233530,2970,13,3323.25681171322,-353.256811713225,2957,0.402037401848754,-10.9248039051199,-0.106298378887881,670.645161290323,2.93548387096774,750.412828451373,-79.7676671610507,667.709677419355,0.0907826391271379,-2.46689120438192
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-04-01,2020-04-30,30,2020,"4",3233530,3207,56,2971.30014036764,235.699859632364,3151,1.73185342334848,7.28924301405473,0.0793254967514661,748.3,13.0666666666667,693.303366085782,54.9966339142182,735.233333333333,0.404099132114645,1.7008233699461
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-05-01,2020-05-31,31,2020,"5",3233530,2938,84,2955.85681171322,-17.856811713224,2854,2.59778013502271,-0.552238937422075,-0.00604116263090371,663.41935483871,18.9677419354839,667.451538128793,-4.03218329008285,644.451612903226,0.586595514359968,-0.124699114901759
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-06-01,2020-06-30,30,2020,"6",3233530,2953,33,2724.90014036764,228.099859632363,2920,1.02055648161607,7.05420576374314,0.0837094381013128,689.033333333333,7.7,635.810032752448,53.2233005808848,681.333333333333,0.238129845710416,1.6459813448734
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-07-01,2020-07-31,31,2020,"7",3233530,3066,153,2766.05681171322,299.943188286776,2913,4.73167096021995,9.27602924008052,0.108437103322183,692.322580645161,34.5483870967742,624.593473612664,67.7291070324977,657.774193548387,1.06844182972708,2.09458724776012
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-08-01,2020-08-31,31,2020,"8",3233530,3329,270,2810.85681171322,518.143188286776,3059,8.35000757685873,16.0240724003419,0.184336386730054,751.709677419355,60.9677419354839,634.709602644921,117.000074774433,690.741935483871,1.88548558187133,3.61833892910947
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-09-01,2020-09-30,30,2020,"9",3233530,3459,247,2629.90014036764,829.099859632364,3212,7.63871063512632,25.6407041107509,0.315259065128025,807.1,57.6333333333333,613.643366085782,193.456633914218,749.466666666667,1.78236581486281,5.98283095917521
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-10-01,2020-10-31,31,2020,"10",3233530,3506,378,2971.85681171322,534.143188286776,3128,11.6900106076022,16.5188876641558,0.179733823709646,791.677419354839,85.3548387096774,671.064441354599,120.61297800024,706.322580645161,2.63967981461986,3.73007140803517
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-11-01,2020-11-30,30,2020,"11",3233530,5410,1447,2896.30014036764,2513.69985963236,3963,44.7498554211651,77.7385661995517,0.867900334152969,1262.33333333333,337.633333333333,675.803366085782,586.529967247551,924.7,10.4416329316052,18.1389987798954
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2020-12-01,2020-12-31,31,2020,"12",3233530,5962,1380,3026.45681171322,2935.54318828678,4582,42.6778165039446,90.784473571817,0.969960376412911,1346.25806451613,311.612903225806,683.393473612663,662.864590903466,1034.64516129032,9.63692630734233,20.4997198387974
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2021-01-01,2021-01-31,31,2021,"1",3233530,3452,629,3229.69961366543,222.300386334568,2823,19.452425058682,6.87485151937877,0.068830050136544,779.483870967742,142.032258064516,729.287009537356,50.1968614303864,637.451612903226,4.3924830777669,1.5523858269565
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2021-02-01,2021-02-28,28,2021,"2",3233530,3454,392,3202.1029880938,251.897011906203,3062,12.1229739634393,7.79015540001804,0.0786661181238761,863.5,98,800.525747023449,62.9742529765508,765.5,3.03074349085983,1.94753885000451
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2021-03-01,2021-03-31,31,2021,"3",3233530,4787,1528,3289.74241561763,1497.25758438237,3259,47.2548576942227,46.3041191633408,0.455129124175297,1080.93548387097,345.032258064516,742.845061591077,338.090422279891,735.903225806452,10.6704517374051,10.455768843335
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2021-04-01,2021-04-30,30,2021,"4",3233530,6051,1952,2938.86685382351,3112.13314617649,4099,60.3674621852898,96.2456864843218,1.05895683641726,1411.9,455.466666666667,685.735599225485,726.164400774515,956.433333333333,14.0857411765676,22.4573268463418
"Bosnia and Herzegovina","Bosnia and Herzegovina","0",2021-05-01,2021-05-31,31,2021,"5",3233530,4223,702,2922.34241561762,1300.65758438238,3521,21.7100196998327,40.2240766092282,0.445073642784426,953.58064516129,158.516129032258,659.883771268496,293.696873892794,795.064516129032,4.90226251286545,9.08285600853539
