"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Ukraine","Ukraine",0,"2015-01-01","2015-01-31",31,2015,1,43466822,55287,0,"TBC"
"Ukraine","Ukraine",0,"2015-02-01","2015-02-28",28,2015,2,43466822,50428,0,"TBC"
"Ukraine","Ukraine",0,"2015-03-01","2015-03-31",31,2015,3,43466822,57059,0,"TBC"
"Ukraine","Ukraine",0,"2015-04-01","2015-04-30",30,2015,4,43466822,54514,0,"TBC"
"Ukraine","Ukraine",0,"2015-05-01","2015-05-31",31,2015,5,43466822,50070,0,"TBC"
"Ukraine","Ukraine",0,"2015-06-01","2015-06-30",30,2015,6,43466822,45851,0,"TBC"
"Ukraine","Ukraine",0,"2015-07-01","2015-07-31",31,2015,7,43466822,48291,0,"TBC"
"Ukraine","Ukraine",0,"2015-08-01","2015-08-31",31,2015,8,43466822,42867,0,"TBC"
"Ukraine","Ukraine",0,"2015-09-01","2015-09-30",30,2015,9,43466822,43642,0,"TBC"
"Ukraine","Ukraine",0,"2015-10-01","2015-10-31",31,2015,10,43466822,48919,0,"TBC"
"Ukraine","Ukraine",0,"2015-11-01","2015-11-30",30,2015,11,43466822,47087,0,"TBC"
"Ukraine","Ukraine",0,"2015-12-01","2015-12-31",31,2015,12,43466822,50780,0,"TBC"
"Ukraine","Ukraine",0,"2016-01-01","2016-01-31",31,2016,1,43466822,56236,0,"TBC"
"Ukraine","Ukraine",0,"2016-02-01","2016-02-29",29,2016,2,43466822,48796,0,"TBC"
"Ukraine","Ukraine",0,"2016-03-01","2016-03-31",31,2016,3,43466822,50367,0,"TBC"
"Ukraine","Ukraine",0,"2016-04-01","2016-04-30",30,2016,4,43466822,47510,0,"TBC"
"Ukraine","Ukraine",0,"2016-05-01","2016-05-31",31,2016,5,43466822,49717,0,"TBC"
"Ukraine","Ukraine",0,"2016-06-01","2016-06-30",30,2016,6,43466822,47181,0,"TBC"
"Ukraine","Ukraine",0,"2016-07-01","2016-07-31",31,2016,7,43466822,44485,0,"TBC"
"Ukraine","Ukraine",0,"2016-08-01","2016-08-31",31,2016,8,43466822,44871,0,"TBC"
"Ukraine","Ukraine",0,"2016-09-01","2016-09-30",30,2016,9,43466822,42760,0,"TBC"
"Ukraine","Ukraine",0,"2016-10-01","2016-10-31",31,2016,10,43466822,47994,0,"TBC"
"Ukraine","Ukraine",0,"2016-11-01","2016-11-30",30,2016,11,43466822,49849,0,"TBC"
"Ukraine","Ukraine",0,"2016-12-01","2016-12-31",31,2016,12,43466822,53865,0,"TBC"
"Ukraine","Ukraine",0,"2017-01-01","2017-01-31",31,2017,1,43466822,58151,0,"TBC"
"Ukraine","Ukraine",0,"2017-02-01","2017-02-28",28,2017,2,43466822,47356,0,"TBC"
"Ukraine","Ukraine",0,"2017-03-01","2017-03-31",31,2017,3,43466822,49737,0,"TBC"
"Ukraine","Ukraine",0,"2017-04-01","2017-04-30",30,2017,4,43466822,47050,0,"TBC"
"Ukraine","Ukraine",0,"2017-05-01","2017-05-31",31,2017,5,43466822,51274,0,"TBC"
"Ukraine","Ukraine",0,"2017-06-01","2017-06-30",30,2017,6,43466822,44565,0,"TBC"
"Ukraine","Ukraine",0,"2017-07-01","2017-07-31",31,2017,7,43466822,42566,0,"TBC"
"Ukraine","Ukraine",0,"2017-08-01","2017-08-31",31,2017,8,43466822,45806,0,"TBC"
"Ukraine","Ukraine",0,"2017-09-01","2017-09-30",30,2017,9,43466822,41966,0,"TBC"
"Ukraine","Ukraine",0,"2017-10-01","2017-10-31",31,2017,10,43466822,49054,0,"TBC"
"Ukraine","Ukraine",0,"2017-11-01","2017-11-30",30,2017,11,43466822,48332,0,"TBC"
"Ukraine","Ukraine",0,"2017-12-01","2017-12-31",31,2017,12,43466822,48266,0,"TBC"
"Ukraine","Ukraine",0,"2018-01-01","2018-01-31",31,2018,1,43466822,53851,0,"TBC"
"Ukraine","Ukraine",0,"2018-02-01","2018-02-28",28,2018,2,43466822,47088,0,"TBC"
"Ukraine","Ukraine",0,"2018-03-01","2018-03-31",31,2018,3,43466822,54088,0,"TBC"
"Ukraine","Ukraine",0,"2018-04-01","2018-04-30",30,2018,4,43466822,48567,0,"TBC"
"Ukraine","Ukraine",0,"2018-05-01","2018-05-31",31,2018,5,43466822,50627,0,"TBC"
"Ukraine","Ukraine",0,"2018-06-01","2018-06-30",30,2018,6,43466822,43796,0,"TBC"
"Ukraine","Ukraine",0,"2018-07-01","2018-07-31",31,2018,7,43466822,46350,0,"TBC"
"Ukraine","Ukraine",0,"2018-08-01","2018-08-31",31,2018,8,43466822,45245,0,"TBC"
"Ukraine","Ukraine",0,"2018-09-01","2018-09-30",30,2018,9,43466822,41870,0,"TBC"
"Ukraine","Ukraine",0,"2018-10-01","2018-10-31",31,2018,10,43466822,52999,0,"TBC"
"Ukraine","Ukraine",0,"2018-11-01","2018-11-30",30,2018,11,43466822,50623,0,"TBC"
"Ukraine","Ukraine",0,"2018-12-01","2018-12-31",31,2018,12,43466822,52561,0,"TBC"
