"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-01-01","2015-01-31",31,2015,1,3233530,4082,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-02-01","2015-02-28",28,2015,2,3233530,3464,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-03-01","2015-03-31",31,2015,3,3233530,3657,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-04-01","2015-04-30",30,2015,4,3233530,3257,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-05-01","2015-05-31",31,2015,5,3233530,3059,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-06-01","2015-06-30",30,2015,6,3233530,2831,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-07-01","2015-07-31",31,2015,7,3233530,3150,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-08-01","2015-08-31",31,2015,8,3233530,2823,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-09-01","2015-09-30",30,2015,9,3233530,2767,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-10-01","2015-10-31",31,2015,10,3233530,3015,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-11-01","2015-11-30",30,2015,11,3233530,3001,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2015-12-01","2015-12-31",31,2015,12,3233530,3044,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2016-01-01","2016-01-31",31,2016,1,3233530,3539,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2016-02-01","2016-02-29",29,2016,2,3233530,3139,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2016-03-01","2016-03-31",31,2016,3,3233530,3360,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2016-04-01","2016-04-30",30,2016,4,3233530,2995,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2016-05-01","2016-05-31",31,2016,5,3233530,2941,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2016-06-01","2016-06-30",30,2016,6,3233530,2866,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2016-07-01","2016-07-31",31,2016,7,3233530,2732,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2016-08-01","2016-08-31",31,2016,8,3233530,2851,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2016-09-01","2016-09-30",30,2016,9,3233530,2725,0,"TBC"
