"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Mongolia","Mongolia",0,"2015-01-01","2015-01-31",31,2015,1,3329282,1340,0,"TBC"
"Mongolia","Mongolia",0,"2015-02-01","2015-02-28",28,2015,2,3329282,1292,0,"TBC"
"Mongolia","Mongolia",0,"2015-03-01","2015-03-31",31,2015,3,3329282,1445,0,"TBC"
"Mongolia","Mongolia",0,"2015-04-01","2015-04-30",30,2015,4,3329282,1302,0,"TBC"
"Mongolia","Mongolia",0,"2015-05-01","2015-05-31",31,2015,5,3329282,1360,0,"TBC"
"Mongolia","Mongolia",0,"2015-06-01","2015-06-30",30,2015,6,3329282,1418,0,"TBC"
"Mongolia","Mongolia",0,"2015-07-01","2015-07-31",31,2015,7,3329282,1318,0,"TBC"
"Mongolia","Mongolia",0,"2015-08-01","2015-08-31",31,2015,8,3329282,1315,0,"TBC"
"Mongolia","Mongolia",0,"2015-09-01","2015-09-30",30,2015,9,3329282,1457,0,"TBC"
"Mongolia","Mongolia",0,"2015-10-01","2015-10-31",31,2015,10,3329282,1348,0,"TBC"
"Mongolia","Mongolia",0,"2015-11-01","2015-11-30",30,2015,11,3329282,1294,0,"TBC"
"Mongolia","Mongolia",0,"2015-12-01","2015-12-31",31,2015,12,3329282,1485,0,"TBC"
"Mongolia","Mongolia",0,"2016-01-01","2016-01-31",31,2016,1,3329282,1317,0,"TBC"
"Mongolia","Mongolia",0,"2016-02-01","2016-02-29",29,2016,2,3329282,1372,0,"TBC"
"Mongolia","Mongolia",0,"2016-03-01","2016-03-31",31,2016,3,3329282,1457,0,"TBC"
"Mongolia","Mongolia",0,"2016-04-01","2016-04-30",30,2016,4,3329282,1411,0,"TBC"
"Mongolia","Mongolia",0,"2016-05-01","2016-05-31",31,2016,5,3329282,1441,0,"TBC"
"Mongolia","Mongolia",0,"2016-06-01","2016-06-30",30,2016,6,3329282,1297,0,"TBC"
"Mongolia","Mongolia",0,"2016-07-01","2016-07-31",31,2016,7,3329282,1341,0,"TBC"
"Mongolia","Mongolia",0,"2016-08-01","2016-08-31",31,2016,8,3329282,1355,0,"TBC"
"Mongolia","Mongolia",0,"2016-09-01","2016-09-30",30,2016,9,3329282,1301,0,"TBC"
"Mongolia","Mongolia",0,"2016-10-01","2016-10-31",31,2016,10,3329282,1255,0,"TBC"
"Mongolia","Mongolia",0,"2016-11-01","2016-11-30",30,2016,11,3329282,1348,0,"TBC"
"Mongolia","Mongolia",0,"2016-12-01","2016-12-31",31,2016,12,3329282,1286,0,"TBC"
"Mongolia","Mongolia",0,"2017-01-01","2017-01-31",31,2017,1,3329282,1357,0,"TBC"
"Mongolia","Mongolia",0,"2017-02-01","2017-02-28",28,2017,2,3329282,1112,0,"TBC"
"Mongolia","Mongolia",0,"2017-03-01","2017-03-31",31,2017,3,3329282,1428,0,"TBC"
"Mongolia","Mongolia",0,"2017-04-01","2017-04-30",30,2017,4,3329282,1206,0,"TBC"
"Mongolia","Mongolia",0,"2017-05-01","2017-05-31",31,2017,5,3329282,1362,0,"TBC"
"Mongolia","Mongolia",0,"2017-06-01","2017-06-30",30,2017,6,3329282,1280,0,"TBC"
"Mongolia","Mongolia",0,"2017-07-01","2017-07-31",31,2017,7,3329282,1279,0,"TBC"
"Mongolia","Mongolia",0,"2017-08-01","2017-08-31",31,2017,8,3329282,1347,0,"TBC"
"Mongolia","Mongolia",0,"2017-09-01","2017-09-30",30,2017,9,3329282,1360,0,"TBC"
"Mongolia","Mongolia",0,"2017-10-01","2017-10-31",31,2017,10,3329282,1378,0,"TBC"
"Mongolia","Mongolia",0,"2017-11-01","2017-11-30",30,2017,11,3329282,1292,0,"TBC"
"Mongolia","Mongolia",0,"2017-12-01","2017-12-31",31,2017,12,3329282,1411,0,"TBC"
"Mongolia","Mongolia",0,"2018-01-01","2018-01-31",31,2018,1,3329282,1486,0,"TBC"
"Mongolia","Mongolia",0,"2018-02-01","2018-02-28",28,2018,2,3329282,1370,0,"TBC"
"Mongolia","Mongolia",0,"2018-03-01","2018-03-31",31,2018,3,3329282,1486,0,"TBC"
"Mongolia","Mongolia",0,"2018-04-01","2018-04-30",30,2018,4,3329282,1375,0,"TBC"
"Mongolia","Mongolia",0,"2018-05-01","2018-05-31",31,2018,5,3329282,1432,0,"TBC"
"Mongolia","Mongolia",0,"2018-06-01","2018-06-30",30,2018,6,3329282,1367,0,"TBC"
"Mongolia","Mongolia",0,"2018-07-01","2018-07-31",31,2018,7,3329282,1533,0,"TBC"
"Mongolia","Mongolia",0,"2018-08-01","2018-08-31",31,2018,8,3329282,1391,0,"TBC"
"Mongolia","Mongolia",0,"2018-09-01","2018-09-30",30,2018,9,3329282,1460,0,"TBC"
"Mongolia","Mongolia",0,"2018-10-01","2018-10-31",31,2018,10,3329282,1461,0,"TBC"
"Mongolia","Mongolia",0,"2018-11-01","2018-11-30",30,2018,11,3329282,1361,0,"TBC"
"Mongolia","Mongolia",0,"2018-12-01","2018-12-31",31,2018,12,3329282,1609,0,"TBC"
"Mongolia","Mongolia",0,"2019-01-01","2019-01-31",31,2019,1,3329282,1573,0,"TBC"
"Mongolia","Mongolia",0,"2019-02-01","2019-02-28",28,2019,2,3329282,1358,0,"TBC"
"Mongolia","Mongolia",0,"2019-03-01","2019-03-31",31,2019,3,3329282,1373,0,"TBC"
"Mongolia","Mongolia",0,"2019-04-01","2019-04-30",30,2019,4,3329282,1431,0,"TBC"
"Mongolia","Mongolia",0,"2019-05-01","2019-05-31",31,2019,5,3329282,1508,0,"TBC"
"Mongolia","Mongolia",0,"2019-06-01","2019-06-30",30,2019,6,3329282,1280,0,"TBC"
"Mongolia","Mongolia",0,"2019-07-01","2019-07-31",31,2019,7,3329282,1410,0,"TBC"
"Mongolia","Mongolia",0,"2019-08-01","2019-08-31",31,2019,8,3329282,1425,0,"TBC"
"Mongolia","Mongolia",0,"2019-09-01","2019-09-30",30,2019,9,3329282,1365,0,"TBC"
"Mongolia","Mongolia",0,"2019-10-01","2019-10-31",31,2019,10,3329282,1542,0,"TBC"
"Mongolia","Mongolia",0,"2019-11-01","2019-11-30",30,2019,11,3329282,1266,0,"TBC"
"Mongolia","Mongolia",0,"2019-12-01","2019-12-31",31,2019,12,3329282,1674,0,"TBC"
"Mongolia","Mongolia",0,"2020-01-01","2020-01-31",31,2020,1,3329282,1366,0,"TBC"
"Mongolia","Mongolia",0,"2020-02-01","2020-02-29",29,2020,2,3329282,1298,0,"TBC"
"Mongolia","Mongolia",0,"2020-03-01","2020-03-31",31,2020,3,3329282,1292,0,"TBC"
"Mongolia","Mongolia",0,"2020-04-01","2020-04-30",30,2020,4,3329282,1310,0,"TBC"
"Mongolia","Mongolia",0,"2020-05-01","2020-05-31",31,2020,5,3329282,1288,0,"TBC"
"Mongolia","Mongolia",0,"2020-06-01","2020-06-30",30,2020,6,3329282,1306,0,"TBC"
"Mongolia","Mongolia",0,"2020-07-01","2020-07-31",31,2020,7,3329282,1402,0,"TBC"
"Mongolia","Mongolia",0,"2020-08-01","2020-08-31",31,2020,8,3329282,1331,0,"TBC"
"Mongolia","Mongolia",0,"2020-09-01","2020-09-30",30,2020,9,3329282,1405,0,"TBC"
"Mongolia","Mongolia",0,"2020-10-01","2020-10-31",31,2020,10,3329282,1427,0,"TBC"
"Mongolia","Mongolia",0,"2020-11-01","2020-11-30",30,2020,11,3329282,1278,0,"TBC"
"Mongolia","Mongolia",0,"2020-12-01","2020-12-31",31,2020,12,3329282,1219,1,"TBC"
"Mongolia","Mongolia",0,"2021-01-01","2021-01-31",31,2021,1,3329282,1151,1,"TBC"
"Mongolia","Mongolia",0,"2021-02-01","2021-02-28",28,2021,2,3329282,1237,0,"TBC"
"Mongolia","Mongolia",0,"2021-03-01","2021-03-31",31,2021,3,3329282,1381,6,"TBC"
"Mongolia","Mongolia",0,"2021-04-01","2021-04-30",30,2021,4,3329282,1484,107,"TBC"
"Mongolia","Mongolia",0,"2021-05-01","2021-05-31",31,2021,5,3329282,1403,161,"TBC"
"Mongolia","Mongolia",0,"2021-06-01","2021-06-30",30,2021,6,3329282,1715,287,"TBC"
"Mongolia","Mongolia",0,"2021-07-01","2021-07-31",31,2021,7,3329282,1819,252,"TBC"
"Mongolia","Mongolia",0,"2021-08-01","2021-08-31",31,2021,8,3329282,1678,122,"TBC"
"Mongolia","Mongolia",0,"2021-09-01","2021-09-30",30,2021,9,3329282,2026,340,"TBC"
