"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Spain","Spain",0,"2014-12-29","2015-01-04",7,2015,1,47450795,9605,0,"TBC"
"Spain","Spain",0,"2015-01-05","2015-01-11",7,2015,2,47450795,10415,0,"TBC"
"Spain","Spain",0,"2015-01-12","2015-01-18",7,2015,3,47450795,10738,0,"TBC"
"Spain","Spain",0,"2015-01-19","2015-01-25",7,2015,4,47450795,10625,0,"TBC"
"Spain","Spain",0,"2015-01-26","2015-02-01",7,2015,5,47450795,11046,0,"TBC"
"Spain","Spain",0,"2015-02-02","2015-02-08",7,2015,6,47450795,10682,0,"TBC"
"Spain","Spain",0,"2015-02-09","2015-02-15",7,2015,7,47450795,10857,0,"TBC"
"Spain","Spain",0,"2015-02-16","2015-02-22",7,2015,8,47450795,10580,0,"TBC"
"Spain","Spain",0,"2015-02-23","2015-03-01",7,2015,9,47450795,10058,0,"TBC"
"Spain","Spain",0,"2015-03-02","2015-03-08",7,2015,10,47450795,9421,0,"TBC"
"Spain","Spain",0,"2015-03-09","2015-03-15",7,2015,11,47450795,8785,0,"TBC"
"Spain","Spain",0,"2015-03-16","2015-03-22",7,2015,12,47450795,8379,0,"TBC"
"Spain","Spain",0,"2015-03-23","2015-03-29",7,2015,13,47450795,8366,0,"TBC"
"Spain","Spain",0,"2015-03-30","2015-04-05",7,2015,14,47450795,8282,0,"TBC"
"Spain","Spain",0,"2015-04-06","2015-04-12",7,2015,15,47450795,7894,0,"TBC"
"Spain","Spain",0,"2015-04-13","2015-04-19",7,2015,16,47450795,7855,0,"TBC"
"Spain","Spain",0,"2015-04-20","2015-04-26",7,2015,17,47450795,7802,0,"TBC"
"Spain","Spain",0,"2015-04-27","2015-05-03",7,2015,18,47450795,7365,0,"TBC"
"Spain","Spain",0,"2015-05-04","2015-05-10",7,2015,19,47450795,7464,0,"TBC"
"Spain","Spain",0,"2015-05-11","2015-05-17",7,2015,20,47450795,7543,0,"TBC"
"Spain","Spain",0,"2015-05-18","2015-05-24",7,2015,21,47450795,7234,0,"TBC"
"Spain","Spain",0,"2015-05-25","2015-05-31",7,2015,22,47450795,7096,0,"TBC"
"Spain","Spain",0,"2015-06-01","2015-06-07",7,2015,23,47450795,7364,0,"TBC"
"Spain","Spain",0,"2015-06-08","2015-06-14",7,2015,24,47450795,7152,0,"TBC"
"Spain","Spain",0,"2015-06-15","2015-06-21",7,2015,25,47450795,6956,0,"TBC"
"Spain","Spain",0,"2015-06-22","2015-06-28",7,2015,26,47450795,7111,0,"TBC"
"Spain","Spain",0,"2015-06-29","2015-07-05",7,2015,27,47450795,8146,0,"TBC"
"Spain","Spain",0,"2015-07-06","2015-07-12",7,2015,28,47450795,8351,0,"TBC"
"Spain","Spain",0,"2015-07-13","2015-07-19",7,2015,29,47450795,8164,0,"TBC"
"Spain","Spain",0,"2015-07-20","2015-07-26",7,2015,30,47450795,7798,0,"TBC"
"Spain","Spain",0,"2015-07-27","2015-08-02",7,2015,31,47450795,7349,0,"TBC"
"Spain","Spain",0,"2015-08-03","2015-08-09",7,2015,32,47450795,7219,0,"TBC"
"Spain","Spain",0,"2015-08-10","2015-08-16",7,2015,33,47450795,7075,0,"TBC"
"Spain","Spain",0,"2015-08-17","2015-08-23",7,2015,34,47450795,6801,0,"TBC"
"Spain","Spain",0,"2015-08-24","2015-08-30",7,2015,35,47450795,6954,0,"TBC"
"Spain","Spain",0,"2015-08-31","2015-09-06",7,2015,36,47450795,6603,0,"TBC"
"Spain","Spain",0,"2015-09-07","2015-09-13",7,2015,37,47450795,6660,0,"TBC"
"Spain","Spain",0,"2015-09-14","2015-09-20",7,2015,38,47450795,6617,0,"TBC"
"Spain","Spain",0,"2015-09-21","2015-09-27",7,2015,39,47450795,6898,0,"TBC"
"Spain","Spain",0,"2015-09-28","2015-10-04",7,2015,40,47450795,6813,0,"TBC"
"Spain","Spain",0,"2015-10-05","2015-10-11",7,2015,41,47450795,7055,0,"TBC"
"Spain","Spain",0,"2015-10-12","2015-10-18",7,2015,42,47450795,7119,0,"TBC"
"Spain","Spain",0,"2015-10-19","2015-10-25",7,2015,43,47450795,7267,0,"TBC"
"Spain","Spain",0,"2015-10-26","2015-11-01",7,2015,44,47450795,7392,0,"TBC"
"Spain","Spain",0,"2015-11-02","2015-11-08",7,2015,45,47450795,7412,0,"TBC"
"Spain","Spain",0,"2015-11-09","2015-11-15",7,2015,46,47450795,7325,0,"TBC"
"Spain","Spain",0,"2015-11-16","2015-11-22",7,2015,47,47450795,7397,0,"TBC"
"Spain","Spain",0,"2015-11-23","2015-11-29",7,2015,48,47450795,7849,0,"TBC"
"Spain","Spain",0,"2015-11-30","2015-12-06",7,2015,49,47450795,8080,0,"TBC"
"Spain","Spain",0,"2015-12-07","2015-12-13",7,2015,50,47450795,8032,0,"TBC"
"Spain","Spain",0,"2015-12-14","2015-12-20",7,2015,51,47450795,8342,0,"TBC"
"Spain","Spain",0,"2015-12-21","2015-12-27",7,2015,52,47450795,8031,0,"TBC"
"Spain","Spain",0,"2015-12-28","2016-01-03",7,2015,53,47450795,8427,0,"TBC"
"Spain","Spain",0,"2016-01-04","2016-01-10",7,2016,1,47450795,8658,0,"TBC"
"Spain","Spain",0,"2016-01-11","2016-01-17",7,2016,2,47450795,8671,0,"TBC"
"Spain","Spain",0,"2016-01-18","2016-01-24",7,2016,3,47450795,8791,0,"TBC"
"Spain","Spain",0,"2016-01-25","2016-01-31",7,2016,4,47450795,8491,0,"TBC"
"Spain","Spain",0,"2016-02-01","2016-02-07",7,2016,5,47450795,8461,0,"TBC"
"Spain","Spain",0,"2016-02-08","2016-02-14",7,2016,6,47450795,8556,0,"TBC"
"Spain","Spain",0,"2016-02-15","2016-02-21",7,2016,7,47450795,8479,0,"TBC"
"Spain","Spain",0,"2016-02-22","2016-02-28",7,2016,8,47450795,8670,0,"TBC"
"Spain","Spain",0,"2016-02-29","2016-03-06",7,2016,9,47450795,8645,0,"TBC"
"Spain","Spain",0,"2016-03-07","2016-03-13",7,2016,10,47450795,8653,0,"TBC"
"Spain","Spain",0,"2016-03-14","2016-03-20",7,2016,11,47450795,8811,0,"TBC"
"Spain","Spain",0,"2016-03-21","2016-03-27",7,2016,12,47450795,8291,0,"TBC"
"Spain","Spain",0,"2016-03-28","2016-04-03",7,2016,13,47450795,8375,0,"TBC"
"Spain","Spain",0,"2016-04-04","2016-04-10",7,2016,14,47450795,7998,0,"TBC"
"Spain","Spain",0,"2016-04-11","2016-04-17",7,2016,15,47450795,7859,0,"TBC"
"Spain","Spain",0,"2016-04-18","2016-04-24",7,2016,16,47450795,7589,0,"TBC"
"Spain","Spain",0,"2016-04-25","2016-05-01",7,2016,17,47450795,7462,0,"TBC"
"Spain","Spain",0,"2016-05-02","2016-05-08",7,2016,18,47450795,7606,0,"TBC"
"Spain","Spain",0,"2016-05-09","2016-05-15",7,2016,19,47450795,7374,0,"TBC"
"Spain","Spain",0,"2016-05-16","2016-05-22",7,2016,20,47450795,7533,0,"TBC"
"Spain","Spain",0,"2016-05-23","2016-05-29",7,2016,21,47450795,7304,0,"TBC"
"Spain","Spain",0,"2016-05-30","2016-06-05",7,2016,22,47450795,7255,0,"TBC"
"Spain","Spain",0,"2016-06-06","2016-06-12",7,2016,23,47450795,7576,0,"TBC"
"Spain","Spain",0,"2016-06-13","2016-06-19",7,2016,24,47450795,7140,0,"TBC"
"Spain","Spain",0,"2016-06-20","2016-06-26",7,2016,25,47450795,7173,0,"TBC"
"Spain","Spain",0,"2016-06-27","2016-07-03",7,2016,26,47450795,7345,0,"TBC"
"Spain","Spain",0,"2016-07-04","2016-07-10",7,2016,27,47450795,7505,0,"TBC"
"Spain","Spain",0,"2016-07-11","2016-07-17",7,2016,28,47450795,7423,0,"TBC"
"Spain","Spain",0,"2016-07-18","2016-07-24",7,2016,29,47450795,7377,0,"TBC"
"Spain","Spain",0,"2016-07-25","2016-07-31",7,2016,30,47450795,7295,0,"TBC"
"Spain","Spain",0,"2016-08-01","2016-08-07",7,2016,31,47450795,7425,0,"TBC"
"Spain","Spain",0,"2016-08-08","2016-08-14",7,2016,32,47450795,7233,0,"TBC"
"Spain","Spain",0,"2016-08-15","2016-08-21",7,2016,33,47450795,7102,0,"TBC"
"Spain","Spain",0,"2016-08-22","2016-08-28",7,2016,34,47450795,7184,0,"TBC"
"Spain","Spain",0,"2016-08-29","2016-09-04",7,2016,35,47450795,7100,0,"TBC"
"Spain","Spain",0,"2016-09-05","2016-09-11",7,2016,36,47450795,7203,0,"TBC"
"Spain","Spain",0,"2016-09-12","2016-09-18",7,2016,37,47450795,6641,0,"TBC"
"Spain","Spain",0,"2016-09-19","2016-09-25",7,2016,38,47450795,6956,0,"TBC"
"Spain","Spain",0,"2016-09-26","2016-10-02",7,2016,39,47450795,7036,0,"TBC"
"Spain","Spain",0,"2016-10-03","2016-10-09",7,2016,40,47450795,7072,0,"TBC"
"Spain","Spain",0,"2016-10-10","2016-10-16",7,2016,41,47450795,7036,0,"TBC"
"Spain","Spain",0,"2016-10-17","2016-10-23",7,2016,42,47450795,7185,0,"TBC"
"Spain","Spain",0,"2016-10-24","2016-10-30",7,2016,43,47450795,7512,0,"TBC"
"Spain","Spain",0,"2016-10-31","2016-11-06",7,2016,44,47450795,7244,0,"TBC"
"Spain","Spain",0,"2016-11-07","2016-11-13",7,2016,45,47450795,7775,0,"TBC"
"Spain","Spain",0,"2016-11-14","2016-11-20",7,2016,46,47450795,8076,0,"TBC"
"Spain","Spain",0,"2016-11-21","2016-11-27",7,2016,47,47450795,8090,0,"TBC"
"Spain","Spain",0,"2016-11-28","2016-12-04",7,2016,48,47450795,8321,0,"TBC"
"Spain","Spain",0,"2016-12-05","2016-12-11",7,2016,49,47450795,8124,0,"TBC"
"Spain","Spain",0,"2016-12-12","2016-12-18",7,2016,50,47450795,8612,0,"TBC"
"Spain","Spain",0,"2016-12-19","2016-12-25",7,2016,51,47450795,8980,0,"TBC"
"Spain","Spain",0,"2016-12-26","2017-01-01",7,2016,52,47450795,9855,0,"TBC"
"Spain","Spain",0,"2017-01-02","2017-01-08",7,2017,1,47450795,10726,0,"TBC"
"Spain","Spain",0,"2017-01-09","2017-01-15",7,2017,2,47450795,11414,0,"TBC"
"Spain","Spain",0,"2017-01-16","2017-01-22",7,2017,3,47450795,11334,0,"TBC"
"Spain","Spain",0,"2017-01-23","2017-01-29",7,2017,4,47450795,11068,0,"TBC"
"Spain","Spain",0,"2017-01-30","2017-02-05",7,2017,5,47450795,10636,0,"TBC"
"Spain","Spain",0,"2017-02-06","2017-02-12",7,2017,6,47450795,9660,0,"TBC"
"Spain","Spain",0,"2017-02-13","2017-02-19",7,2017,7,47450795,9017,0,"TBC"
"Spain","Spain",0,"2017-02-20","2017-02-26",7,2017,8,47450795,8670,0,"TBC"
"Spain","Spain",0,"2017-02-27","2017-03-05",7,2017,9,47450795,8371,0,"TBC"
"Spain","Spain",0,"2017-03-06","2017-03-12",7,2017,10,47450795,8213,0,"TBC"
"Spain","Spain",0,"2017-03-13","2017-03-19",7,2017,11,47450795,7906,0,"TBC"
"Spain","Spain",0,"2017-03-20","2017-03-26",7,2017,12,47450795,7875,0,"TBC"
"Spain","Spain",0,"2017-03-27","2017-04-02",7,2017,13,47450795,7827,0,"TBC"
"Spain","Spain",0,"2017-04-03","2017-04-09",7,2017,14,47450795,7814,0,"TBC"
"Spain","Spain",0,"2017-04-10","2017-04-16",7,2017,15,47450795,7800,0,"TBC"
"Spain","Spain",0,"2017-04-17","2017-04-23",7,2017,16,47450795,7574,0,"TBC"
"Spain","Spain",0,"2017-04-24","2017-04-30",7,2017,17,47450795,7661,0,"TBC"
"Spain","Spain",0,"2017-05-01","2017-05-07",7,2017,18,47450795,7520,0,"TBC"
"Spain","Spain",0,"2017-05-08","2017-05-14",7,2017,19,47450795,7622,0,"TBC"
"Spain","Spain",0,"2017-05-15","2017-05-21",7,2017,20,47450795,7494,0,"TBC"
"Spain","Spain",0,"2017-05-22","2017-05-28",7,2017,21,47450795,7666,0,"TBC"
"Spain","Spain",0,"2017-05-29","2017-06-04",7,2017,22,47450795,7092,0,"TBC"
"Spain","Spain",0,"2017-06-05","2017-06-11",7,2017,23,47450795,7067,0,"TBC"
"Spain","Spain",0,"2017-06-12","2017-06-18",7,2017,24,47450795,7819,0,"TBC"
"Spain","Spain",0,"2017-06-19","2017-06-25",7,2017,25,47450795,7991,0,"TBC"
"Spain","Spain",0,"2017-06-26","2017-07-02",7,2017,26,47450795,7137,0,"TBC"
"Spain","Spain",0,"2017-07-03","2017-07-09",7,2017,27,47450795,7156,0,"TBC"
"Spain","Spain",0,"2017-07-10","2017-07-16",7,2017,28,47450795,7214,0,"TBC"
"Spain","Spain",0,"2017-07-17","2017-07-23",7,2017,29,47450795,7259,0,"TBC"
"Spain","Spain",0,"2017-07-24","2017-07-30",7,2017,30,47450795,7110,0,"TBC"
"Spain","Spain",0,"2017-07-31","2017-08-06",7,2017,31,47450795,7596,0,"TBC"
"Spain","Spain",0,"2017-08-07","2017-08-13",7,2017,32,47450795,7186,0,"TBC"
"Spain","Spain",0,"2017-08-14","2017-08-20",7,2017,33,47450795,7118,0,"TBC"
"Spain","Spain",0,"2017-08-21","2017-08-27",7,2017,34,47450795,7219,0,"TBC"
"Spain","Spain",0,"2017-08-28","2017-09-03",7,2017,35,47450795,7013,0,"TBC"
"Spain","Spain",0,"2017-09-04","2017-09-10",7,2017,36,47450795,6680,0,"TBC"
"Spain","Spain",0,"2017-09-11","2017-09-17",7,2017,37,47450795,6730,0,"TBC"
"Spain","Spain",0,"2017-09-18","2017-09-24",7,2017,38,47450795,7091,0,"TBC"
"Spain","Spain",0,"2017-09-25","2017-10-01",7,2017,39,47450795,7367,0,"TBC"
"Spain","Spain",0,"2017-10-02","2017-10-08",7,2017,40,47450795,7388,0,"TBC"
"Spain","Spain",0,"2017-10-09","2017-10-15",7,2017,41,47450795,7234,0,"TBC"
"Spain","Spain",0,"2017-10-16","2017-10-22",7,2017,42,47450795,7392,0,"TBC"
"Spain","Spain",0,"2017-10-23","2017-10-29",7,2017,43,47450795,7308,0,"TBC"
"Spain","Spain",0,"2017-10-30","2017-11-05",7,2017,44,47450795,7511,0,"TBC"
"Spain","Spain",0,"2017-11-06","2017-11-12",7,2017,45,47450795,7632,0,"TBC"
"Spain","Spain",0,"2017-11-13","2017-11-19",7,2017,46,47450795,8063,0,"TBC"
"Spain","Spain",0,"2017-11-20","2017-11-26",7,2017,47,47450795,8169,0,"TBC"
"Spain","Spain",0,"2017-11-27","2017-12-03",7,2017,48,47450795,8257,0,"TBC"
"Spain","Spain",0,"2017-12-04","2017-12-10",7,2017,49,47450795,8620,0,"TBC"
"Spain","Spain",0,"2017-12-11","2017-12-17",7,2017,50,47450795,9262,0,"TBC"
"Spain","Spain",0,"2017-12-18","2017-12-24",7,2017,51,47450795,9628,0,"TBC"
"Spain","Spain",0,"2017-12-25","2017-12-31",7,2017,52,47450795,10412,0,"TBC"
"Spain","Spain",0,"2018-01-01","2018-01-07",7,2018,1,47450795,11204,0,"TBC"
"Spain","Spain",0,"2018-01-08","2018-01-14",7,2018,2,47450795,10905,0,"TBC"
"Spain","Spain",0,"2018-01-15","2018-01-21",7,2018,3,47450795,10981,0,"TBC"
"Spain","Spain",0,"2018-01-22","2018-01-28",7,2018,4,47450795,10324,0,"TBC"
"Spain","Spain",0,"2018-01-29","2018-02-04",7,2018,5,47450795,9893,0,"TBC"
"Spain","Spain",0,"2018-02-05","2018-02-11",7,2018,6,47450795,10015,0,"TBC"
"Spain","Spain",0,"2018-02-12","2018-02-18",7,2018,7,47450795,10105,0,"TBC"
"Spain","Spain",0,"2018-02-19","2018-02-25",7,2018,8,47450795,9656,0,"TBC"
"Spain","Spain",0,"2018-02-26","2018-03-04",7,2018,9,47450795,9599,0,"TBC"
"Spain","Spain",0,"2018-03-05","2018-03-11",7,2018,10,47450795,9203,0,"TBC"
"Spain","Spain",0,"2018-03-12","2018-03-18",7,2018,11,47450795,8862,0,"TBC"
"Spain","Spain",0,"2018-03-19","2018-03-25",7,2018,12,47450795,8616,0,"TBC"
"Spain","Spain",0,"2018-03-26","2018-04-01",7,2018,13,47450795,8628,0,"TBC"
"Spain","Spain",0,"2018-04-02","2018-04-08",7,2018,14,47450795,8414,0,"TBC"
"Spain","Spain",0,"2018-04-09","2018-04-15",7,2018,15,47450795,8335,0,"TBC"
"Spain","Spain",0,"2018-04-16","2018-04-22",7,2018,16,47450795,8112,0,"TBC"
"Spain","Spain",0,"2018-04-23","2018-04-29",7,2018,17,47450795,7735,0,"TBC"
"Spain","Spain",0,"2018-04-30","2018-05-06",7,2018,18,47450795,7359,0,"TBC"
"Spain","Spain",0,"2018-05-07","2018-05-13",7,2018,19,47450795,7595,0,"TBC"
"Spain","Spain",0,"2018-05-14","2018-05-20",7,2018,20,47450795,7511,0,"TBC"
