"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Georgia","Georgia",0,"2015-01-01","2015-01-31",31,2015,1,3716858,4575,0,"TBC"
"Georgia","Georgia",0,"2015-02-01","2015-02-28",28,2015,2,3716858,4177,0,"TBC"
"Georgia","Georgia",0,"2015-03-01","2015-03-31",31,2015,3,3716858,4725,0,"TBC"
"Georgia","Georgia",0,"2015-04-01","2015-04-30",30,2015,4,3716858,4325,0,"TBC"
"Georgia","Georgia",0,"2015-05-01","2015-05-31",31,2015,5,3716858,4270,0,"TBC"
"Georgia","Georgia",0,"2015-06-01","2015-06-30",30,2015,6,3716858,3687,0,"TBC"
"Georgia","Georgia",0,"2015-07-01","2015-07-31",31,2015,7,3716858,3762,0,"TBC"
"Georgia","Georgia",0,"2015-08-01","2015-08-31",31,2015,8,3716858,3836,0,"TBC"
"Georgia","Georgia",0,"2015-09-01","2015-09-30",30,2015,9,3716858,3444,0,"TBC"
"Georgia","Georgia",0,"2015-10-01","2015-10-31",31,2015,10,3716858,3852,0,"TBC"
"Georgia","Georgia",0,"2015-11-01","2015-11-30",30,2015,11,3716858,4118,0,"TBC"
"Georgia","Georgia",0,"2015-12-01","2015-12-31",31,2015,12,3716858,4350,0,"TBC"
"Georgia","Georgia",0,"2016-01-01","2016-01-31",31,2016,1,3716858,4878,0,"TBC"
"Georgia","Georgia",0,"2016-02-01","2016-02-29",29,2016,2,3716858,4538,0,"TBC"
"Georgia","Georgia",0,"2016-03-01","2016-03-31",31,2016,3,3716858,4413,0,"TBC"
"Georgia","Georgia",0,"2016-04-01","2016-04-30",30,2016,4,3716858,4070,0,"TBC"
"Georgia","Georgia",0,"2016-05-01","2016-05-31",31,2016,5,3716858,4184,0,"TBC"
"Georgia","Georgia",0,"2016-06-01","2016-06-30",30,2016,6,3716858,3763,0,"TBC"
"Georgia","Georgia",0,"2016-07-01","2016-07-31",31,2016,7,3716858,3511,0,"TBC"
"Georgia","Georgia",0,"2016-08-01","2016-08-31",31,2016,8,3716858,4220,0,"TBC"
"Georgia","Georgia",0,"2016-09-01","2016-09-30",30,2016,9,3716858,3678,0,"TBC"
"Georgia","Georgia",0,"2016-10-01","2016-10-31",31,2016,10,3716858,4058,0,"TBC"
"Georgia","Georgia",0,"2016-11-01","2016-11-30",30,2016,11,3716858,4128,0,"TBC"
"Georgia","Georgia",0,"2016-12-01","2016-12-31",31,2016,12,3716858,5330,0,"TBC"
"Georgia","Georgia",0,"2017-01-01","2017-01-31",31,2017,1,3716858,5346,0,"TBC"
"Georgia","Georgia",0,"2017-02-01","2017-02-28",28,2017,2,3716858,4129,0,"TBC"
"Georgia","Georgia",0,"2017-03-01","2017-03-31",31,2017,3,3716858,4362,0,"TBC"
"Georgia","Georgia",0,"2017-04-01","2017-04-30",30,2017,4,3716858,4133,0,"TBC"
"Georgia","Georgia",0,"2017-05-01","2017-05-31",31,2017,5,3716858,3853,0,"TBC"
"Georgia","Georgia",0,"2017-06-01","2017-06-30",30,2017,6,3716858,3665,0,"TBC"
"Georgia","Georgia",0,"2017-07-01","2017-07-31",31,2017,7,3716858,3604,0,"TBC"
"Georgia","Georgia",0,"2017-08-01","2017-08-31",31,2017,8,3716858,3533,0,"TBC"
"Georgia","Georgia",0,"2017-09-01","2017-09-30",30,2017,9,3716858,3239,0,"TBC"
"Georgia","Georgia",0,"2017-10-01","2017-10-31",31,2017,10,3716858,3866,0,"TBC"
"Georgia","Georgia",0,"2017-11-01","2017-11-30",30,2017,11,3716858,3932,0,"TBC"
"Georgia","Georgia",0,"2017-12-01","2017-12-31",31,2017,12,3716858,4160,0,"TBC"
"Georgia","Georgia",0,"2018-01-01","2018-01-31",31,2018,1,3716858,4304,0,"TBC"
"Georgia","Georgia",0,"2018-02-01","2018-02-28",28,2018,2,3716858,3812,0,"TBC"
"Georgia","Georgia",0,"2018-03-01","2018-03-31",31,2018,3,3716858,4219,0,"TBC"
"Georgia","Georgia",0,"2018-04-01","2018-04-30",30,2018,4,3716858,3976,0,"TBC"
"Georgia","Georgia",0,"2018-05-01","2018-05-31",31,2018,5,3716858,3875,0,"TBC"
"Georgia","Georgia",0,"2018-06-01","2018-06-30",30,2018,6,3716858,3696,0,"TBC"
